id,title,current_primary_industry,proposed_primary_industry,current_secondary_industries,proposed_secondary_industries,current_requirements,proposed_requirements,confidence,SOC_code_used,onet_occupation_title,onet_job_zone,flagged_industry_mismatch,mismatch_tier,flagged_templated_requirements,dup_shared_count,phase1_keyword_expected,requirements_rewrite_shared_by,requirements_rewrite_career_specific,notes,created_at
1579f2e9-966d-41ef-a6eb-738e87726161,Research Pilot (Flight Testing),Science & Research,Aviation & Transportation,"Tech & Engineering,Entrepreneurship","Science & Research,Tech & Engineering,Entrepreneurship",Bachelor's degree in aeronautical or aerospace engineering required; commercial pilot license and test pilot certification through military or specialized programs essential.,,LOW,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",4,yes,HIGH,no,,Aviation & Transportation / Sports & Fitness,,,"SOC 53-2011.00 only maps at major-group level (53) — too coarse to auto-apply; demoted current primary ""Science & Research"" to secondary rather than discarding it",2026-05-22T02:15:12.347574+00:00
a2674345-7339-46b8-a901-8e7b42663fda,Social Impact Journalist,Media & Journalism,,"Social Impact & Nonprofit,Education & Coaching,Law & Government,Science & Research",,"A degree in journalism, communications, or a related field is helpful but not always required; strong writing portfolio and digital media skills are essential.",,NO CHANGE,27-3023.00,"News Analysts, Reporters, and Journalists",4,yes,HIGH,no,,Media & Journalism,,,O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive,2026-04-22T02:52:32.905098+00:00
c88cda3e-2c9b-4813-9a71-7e62ba1a46fb,Sound Designer (Live Theater),Media & Journalism,,"Science & Research,Healthcare & Medicine,Tech & Engineering,Architecture & Urban Planning",,"A high school diploma or equivalent is typical; formal training in audio engineering, sound design, or theater production through certificate programs or degrees is beneficial but not always required.",,NO CHANGE,27-4014.00,Sound Engineering Technicians,3,yes,HIGH,no,,Arts & Performance / Media & Journalism / Gaming & Esports,,,O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive,2026-04-22T02:52:29.206458+00:00
849aeb85-bb3b-474c-9e13-192063b13abc,Sound Designer (Theater),Media & Journalism,,"Sports & Fitness,Healthcare & Medicine,Marketing & Communications,Architecture & Urban Planning",,"A strong foundation in audio production, sound engineering, or theater tech through coursework, internships, or self-teaching; knowledge of digital audio workstations and sound mixing software is essential.",,NO CHANGE,27-4014.00,Sound Engineering Technicians,3,yes,HIGH,no,,Arts & Performance / Media & Journalism / Gaming & Esports,,,O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive,2026-04-22T02:52:33.087307+00:00
a0b1d9ff-d3f0-426e-a70e-70041c2bc374,Sports Medicine Physician,Gaming & Esports,,"Tech & Engineering,Marketing & Communications,Media & Journalism",,"Medical degree (MD or DO), residency in sports medicine or orthopedics, state licensure, and board certification in sports medicine.",,LOW,,,,yes,HIGH,no,,Healthcare & Medicine,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-04-22T02:52:33.477982+00:00
315fdacd-41ec-4076-9b48-1b9ec4b35eff,Sports Physician,Gaming & Esports,,"Tech & Engineering,Marketing & Communications,Media & Journalism",,"Complete a bachelor's degree, medical school (MD or DO), residency in sports medicine (3-4 years), and obtain state medical licensure and board certification.",,LOW,,,,yes,HIGH,yes,6,Healthcare & Medicine,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:34.239097+00:00
1b9ab3e8-6cf7-4c50-abf6-76555442d0f3,Supply Chain Finance Analyst,Business & Finance,,"Tech & Engineering,Entrepreneurship",,"Bachelor's degree in finance, accounting, business, or supply chain management; CPA or CFA certification preferred; strong Excel and ERP software skills essential.",,LOW,,,,yes,HIGH,no,,Supply Chain & Operations,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-05-08T02:03:29.693093+00:00
fdc8d265-f1e6-4ef2-9887-0b373e2ceac4,Supply Chain Finance Specialist,Business & Finance,,"Tech & Engineering,Entrepreneurship",,"Bachelor's degree in finance, accounting, business, or supply chain management; professional certifications like APICS CSCP or financial analyst credentials are advantageous.",,NO CHANGE,13-2011.00,Accountants and Auditors,4,yes,HIGH,no,,Supply Chain & Operations,,,O*NET (Business & Finance) matches current primary — Phase 1 keyword flag looks like a false positive,2026-04-26T06:30:00.312297+00:00
6687f976-482e-4c4d-acd2-5f2bfe34c921,Supply Chain Financing Specialist,Business & Finance,,"Entrepreneurship,Tech & Engineering",,"Bachelor's degree in finance, business, or supply chain management; experience in finance or supply chain roles typically required before specializing in supply chain financing.",,NO CHANGE,13-2099.01,Financial Quantitative Analysts,5,yes,HIGH,no,,Supply Chain & Operations,,,O*NET (Business & Finance) matches current primary — Phase 1 keyword flag looks like a false positive,2026-07-24T03:20:21.821859+00:00
727d3964-8c14-49e7-bf2f-c1ef0ff4af00,Supply Chain Manager,Business & Finance,,"Entrepreneurship,Tech & Engineering",,"Bachelor's degree in supply chain management, logistics, business, or related field; some employers prefer certifications like APICS CSCP or ASCM.",,LOW,,,,yes,HIGH,no,,Supply Chain & Operations,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-07-10T03:52:37.953477+00:00
b0fc710c-d19d-43e1-ab01-9c729c5df25a,Supply Chain Optimization Specialist,Entrepreneurship,Business & Finance,"Tech & Engineering,Business & Finance","Entrepreneurship,Tech & Engineering","A bachelor's degree in supply chain management, logistics, business, or engineering is preferred; certifications like APICS CSCP or Six Sigma can accelerate career growth.",,LOW,13-1082.00,Project Management Specialists,4,yes,HIGH,no,,Supply Chain & Operations,,,"SOC 13-1082.00 only maps at major-group level (13) — too coarse to auto-apply; demoted current primary ""Entrepreneurship"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-04-22T02:52:32.271017+00:00
8a8c5787-f121-4c29-9a83-3f1718f25754,Supply Chain Risk Manager,Business & Finance,Marketing & Communications,"Law & Government,Tech & Engineering","Business & Finance,Law & Government,Tech & Engineering","Bachelor's degree in business, logistics, or supply chain management; APICS CSCP or similar certification preferred.",,MEDIUM,13-1161.00,Market Research Analysts and Marketing Specialists,4,yes,HIGH,no,,Supply Chain & Operations,,,"CONFLICT: O*NET says Marketing & Communications, Phase 1 keyword implied Supply Chain & Operations — needs a human; demoted current primary ""Business & Finance"" to secondary rather than discarding it",2026-06-02T02:37:14.583678+00:00
2850a847-34de-4064-93e1-13895552007b,Supply Chain Tech Entrepreneur,Entrepreneurship,Business & Finance,"Tech & Engineering,Business & Finance","Entrepreneurship,Tech & Engineering","A degree in supply chain management, business, computer science, or engineering is helpful but not required; entrepreneurial experience and technical skills are often valued more than credentials.",,LOW,11-1021.00,General and Operations Managers,4,yes,HIGH,no,,Supply Chain & Operations,,,"SOC 11-1021.00 only maps at major-group level (11) — too coarse to auto-apply; demoted current primary ""Entrepreneurship"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-07-15T02:52:57.998957+00:00
b8aaebd2-3919-4cc3-a133-2625c3da1ea5,Supply Chain Tech Founder,Entrepreneurship,Business & Finance,"Tech & Engineering,Business & Finance","Entrepreneurship,Tech & Engineering","Strong foundation in computer science, business, or engineering; coding skills and understanding of supply chain operations are valuable; no single certification required, but continuous learning in tech and business is essential.",,LOW,11-1021.00,General and Operations Managers,4,yes,HIGH,no,,Supply Chain & Operations,,,"SOC 11-1021.00 only maps at major-group level (11) — too coarse to auto-apply; demoted current primary ""Entrepreneurship"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-06-14T02:37:53.015089+00:00
179e11bb-c901-4e20-b8d4-d14f9660ec39,Sustainability Accountant,Environment & Sustainability,Business & Finance,"Science & Research,Law & Government,Tech & Engineering","Environment & Sustainability,Science & Research,Law & Government,Tech & Engineering","Bachelor's degree in accounting, finance, environmental science, or related field; CPA or CA certification preferred; knowledge of sustainability reporting standards (GRI, SASB) and environmental accounting principles required.",,LOW,13-2011.00,Accountants and Auditors,4,yes,HIGH,no,,Business & Finance,,,"SOC 13-2011.00 only maps at major-group level (13) — too coarse to auto-apply; demoted current primary ""Environment & Sustainability"" to secondary rather than discarding it",2026-04-22T02:52:33.087307+00:00
3a08ce0b-0df0-496d-8f82-e95e08b341a3,Sustainable Fashion Brand Strategist,Marketing & Communications,,"Fashion & Beauty,Entrepreneurship,Environment & Sustainability",,"A degree in Fashion Business, Sustainability, Marketing, or related field is often preferred, plus certification in sustainable fashion practices or supply chain management can strengthen your profile.",,NO CHANGE,11-2022.00,Sales Managers,4,yes,HIGH,no,,Marketing & Communications / Business & Finance / Design & Creative,,,O*NET (Marketing & Communications) matches current primary — Phase 1 keyword flag looks like a false positive,2026-07-13T03:32:58.165843+00:00
ed69b938-839d-4491-958b-7e7640758fec,Sustainable Supply Chain Auditor,Environment & Sustainability,Law & Government,"Business & Finance,Law & Government","Environment & Sustainability,Business & Finance","Bachelor's degree in business, environmental science, or related field preferred; certifications like ISO 14001 or SA8000 auditor training are valuable for advancement.","O*NET classifies this work under Regulatory Affairs Specialists (SOC 13-1041.07), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 10% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,13-1041.07,Regulatory Affairs Specialists,4,yes,HIGH,yes,5,Supply Chain & Operations,11,no,"CONFLICT: O*NET says Law & Government, Phase 1 keyword implied Supply Chain & Operations — needs a human; demoted current primary ""Environment & Sustainability"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 11 careers sharing SOC 13-1041.07 — still templated, needs per-career wording",2026-08-12T02:28:03.494339+00:00
e896f17c-b2a2-412b-a328-4848cd4e7393,Sustainable Supply Chain Startup Founder,Entrepreneurship,,"Environment & Sustainability,Tech & Engineering",,"A strong foundation in business, supply chain management, or environmental science is helpful; many founders are self-taught through internships, accelerators, and real-world experience.",,LOW,,,,yes,HIGH,no,,Supply Chain & Operations,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-05-29T02:08:10.631064+00:00
9f740b13-c56b-4bf9-a68d-e56d0b199291,Trademark Attorney,Marketing & Communications,Law & Government,"Business & Finance,Design & Creative,Science & Research","Marketing & Communications,Business & Finance,Design & Creative,Science & Research",You need a bachelor's degree plus a Juris Doctor (JD) from an accredited law school and must pass your state's bar exam to practice law.,,HIGH,23-1011.00,Lawyers,5,yes,HIGH,no,,Law & Government,,,"O*NET and Phase 1 keyword signal agree independently on Law & Government; SOC major group 23 maps to Law & Government for every occupation it contains, so the 2-digit match is coarse but not ambiguous; demoted current primary ""Marketing & Communications"" to secondary rather than discarding it",2026-04-22T02:52:31.845128+00:00
da26c81f-ab49-482b-9a3d-1eeed5eeb375,Tutor for Learning Disabilities,Sports & Fitness,Education & Coaching,"Healthcare & Medicine,Marketing & Communications,Architecture & Urban Planning","Sports & Fitness,Healthcare & Medicine,Marketing & Communications,Architecture & Urban Planning",High school diploma minimum; bachelor's degree in education or related field preferred; certification in special education or learning disabilities varies by state and employer.,"O*NET classifies this work under Tutors (SOC 25-3041.00), Job Zone 3 — Medium Preparation Needed. Most occupations in this zone require training in vocational schools, related on-the-job experience, or an associate's degree. Survey respondents reported: Bachelor's degree required 36% </. Previous work-related skill, knowledge, or experience is required for these occupations. For example, an electrician must have completed three or four years of apprenticeship or several years of vocational training, and often must have passed a licensing exam, in order to perform the job. O*NET SVP range 6.0 to 7.0.",HIGH,25-3041.00,Tutors,3,yes,HIGH,yes,9,Education & Coaching,3,yes,"O*NET and Phase 1 keyword signal agree independently on Education & Coaching; SOC major group 25 maps to Education & Coaching for every occupation it contains, so the 2-digit match is coarse but not ambiguous; demoted current primary ""Sports & Fitness"" to secondary rather than discarding it",2026-04-22T02:52:32.905098+00:00
